run,model,metric,value
81,VHF,MAE,2.2537652939626986
81,VHF,L0,1.5714285714285714
82,VHF,MAE,2.276789738320294
82,VHF,L0,1.7142857142857142
83,VHF,MAE,2.3118615547880967
83,VHF,L0,2.5714285714285716
84,VHF,MAE,6.302251440013451
84,VHF,L0,2.857142857142857
85,VHF,MAE,2.0000032509244505
85,VHF,L0,1.5714285714285714
86,VHF,MAE,2.0239382296808635
86,VHF,L0,1.5714285714285714
87,VHF,MAE,1.975606074854113
87,VHF,L0,1.2857142857142858
88,VHF,MAE,1.8992687733674762
88,VHF,L0,1.7142857142857142
89,VHF,MAE,2.156585296219838
89,VHF,L0,1.7142857142857142
90,VHF,MAE,2.0323159951055296
90,VHF,L0,1.8571428571428572
91,VHF,MAE,2.175538667036338
91,VHF,L0,1.5714285714285714
92,VHF,MAE,2.120189509721092
92,VHF,L0,1.7142857142857142
93,VHF,MAE,2.231090501116997
93,VHF,L0,1.7142857142857142
94,VHF,MAE,1.961486871037492
94,VHF,L0,1.5714285714285714
95,VHF,MAE,2.0649232309552668
95,VHF,L0,1.1428571428571428
96,VHF,MAE,2.216893431388471
96,VHF,L0,1.8571428571428572
97,VHF,MAE,1.8765034190853067
97,VHF,L0,0.42857142857142855
98,VHF,MAE,2.255116712669897
98,VHF,L0,2.0
99,VHF,MAE,1.965630226739877
99,VHF,L0,1.1428571428571428
0,VLF,MAE,0.06407571530611464
0,VLF,L0,0.2857142857142857
1,VLF,MAE,0.07802568163703766
1,VLF,L0,0.0
2,VLF,MAE,0.16251288579729864
2,VLF,L0,0.42857142857142855
3,VLF,MAE,0.06588747080629229
3,VLF,L0,0.0
4,VLF,MAE,0.2018491136837882
4,VLF,L0,0.42857142857142855
5,VLF,MAE,0.11580580558377346
5,VLF,L0,0.2857142857142857
6,VLF,MAE,0.02184071048753716
6,VLF,L0,0.0
7,VLF,MAE,0.1224978685992714
7,VLF,L0,0.0
8,VLF,MAE,0.05196190444124633
8,VLF,L0,0.0
9,VLF,MAE,0.10142748796042286
9,VLF,L0,0.2857142857142857
10,VLF,MAE,0.4308046532082326
10,VLF,L0,0.5714285714285714
11,VLF,MAE,0.07770506282172286
11,VLF,L0,0.0
12,VLF,MAE,0.08982991666161905
12,VLF,L0,0.0
13,VLF,MAE,0.045061034780939674
13,VLF,L0,0.0
14,VLF,MAE,0.12032024268003377
14,VLF,L0,0.0
15,VLF,MAE,0.03966977577011273
15,VLF,L0,0.0
16,VLF,MAE,0.04682039583742809
